Y;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10
0;13;52;-48;-19;-72;-18;52;55;19;28
0;32;-83;94;-70;80;33;-7;-42;99;100
1;98;-70;-41;11;72;-92;-73;-46;59;-72
1;-38;-98;-40;30;-98;-12;78;-57;-1;-16
0;-3;-41;1;-60;50;-12;-7;-17;-95;40
1;-82;49;-62;54;56;12;-63;-35;-70;60
1;-15;29;35;1;-34;52;52;98;-37;-82
1;-1;-21;17;12;5;10;-24;-82;49;-60
1;-41;15;-87;-13;98;-23;-24;64;-88;-82
0;56;67;-89;-27;55;65;44;-100;64;83
0;81;18;51;85;11;45;-35;-26;72;-91
0;70;-39;4;-76;75;-30;-100;30;-40;28
0;48;41;-96;-6;-85;-37;-17;-43;44;3
0;-32;50;47;-91;75;-82;-15;62;73;2
0;93;-59;44;-65;-41;82;-68;-100;14;17
0;94;-46;96;83;-77;5;44;28;-63;51
0;-96;99;-12;-47;-86;13;-53;7;28;69
1;16;-39;83;22;-44;-25;-34;-22;55;38
0;-68;47;-6;69;-19;68;-47;-19;70;-58
0;-56;88;92;89;-50;-54;-97;-82;5;-26
1;14;57;58;-17;-68;-78;-51;-30;67;-30
1;86;94;5;-55;-82;90;99;24;52;9
0;27;-9;-34;76;92;-36;-45;14;-11;6
1;-5;-13;-99;-29;-19;30;47;76;-6;-26
1;15;38;-82;21;-89;-83;21;56;-7;68
0;-22;98;-99;88;80;-53;-76;1;23;-80
0;-43;-18;4;67;36;-4;-59;-40;43;-27
1;-94;-47;-76;71;40;75;5;-51;-31;61
1;-65;-66;-12;64;20;51;24;-82;-70;-16
1;-84;-72;-38;-57;-56;5;21;-59;19;71
0;37;-86;-38;37;10;-68;-1;53;60;54
1;22;-59;-6;-60;-31;-83;24;-76;34;-59
1;94;76;-28;-83;-84;38;-50;-96;-34;62
1;50;-28;-59;-44;-50;89;-9;-78;22;16
1;-6;79;83;-59;85;-42;68;0;-99;47
0;56;70;19;-85;-36;31;67;-15;34;62
0;-38;-26;-4;77;-61;17;-80;-49;75;-40
0;-20;52;-1;70;63;-36;0;-92;23;53
1;-86;-16;-61;-2;-64;-14;-36;70;-58;-97
1;73;5;-17;99;67;51;56;57;24;-47
1;-52;-19;-35;44;-74;14;67;-31;-53;30
0;94;78;-78;-88;33;-89;71;-28;9;10
1;82;-48;-28;89;77;-68;56;49;-43;-1
1;49;49;69;-89;-60;30;-12;-87;-78;81
0;-50;93;99;-83;7;-14;-52;-5;-39;-74
1;-93;-96;-11;-6;-36;-2;90;-96;-67;-2
1;-75;58;-1;-18;-56;-100;-82;-51;60;95
1;-24;20;-12;-46;-19;-24;-40;-11;-30;-62
1;-64;41;-59;-4;-73;-59;66;-18;-38;78
0;-23;26;-42;51;51;77;-81;-100;82;59
1;-56;-82;-86;-100;62;56;52;-83;-4;95
0;37;84;-82;-96;44;55;45;0;60;-56
0;17;-57;90;95;-54;14;49;17;23;11
0;-15;0;-25;-100;-87;-37;-16;81;50;8
0;16;70;74;8;27;-93;52;-64;64;83
1;-78;-100;0;68;100;67;89;-52;-67;-86
1;95;-50;-72;-13;97;-89;24;39;-2;-84
1;12;-90;93;-63;66;-53;-65;38;-62;5
1;-63;64;-56;-49;31;-45;-74;4;-57;-49
1;3;46;-74;-81;32;-58;42;-8;25;-3
0;-19;-88;-82;38;6;3;25;50;-34;79
1;-60;-37;-82;-49;22;90;-4;-92;-63;-35
0;-82;41;36;90;90;-44;-5;68;-40;71
1;28;27;-88;7;-10;9;3;99;73;-10
1;-29;63;29;5;11;100;79;97;88;71
1;4;-98;-77;-24;-57;-65;18;-84;-34;39
1;88;-42;6;72;-88;-29;2;78;8;-60
1;-36;-95;-9;-93;36;29;82;-91;-32;56
0;-86;-73;-86;-90;-2;-53;28;2;79;-73
1;32;-58;-51;40;-71;35;-11;-11;77;-48
1;-14;71;-13;32;97;53;-60;72;-34;6
0;94;-28;41;-77;60;-33;-1;17;-74;-96
1;85;-32;-64;-89;-46;97;84;-37;98;-99
1;51;24;-25;-37;-71;54;15;41;-62;47
1;67;10;9;100;93;-58;-28;57;-90;5
1;35;-15;-36;31;23;-100;-99;-69;-82;63
1;5;94;99;-31;83;-15;100;-70;-84;68
0;-16;-78;99;81;42;-7;46;9;43;92
0;-64;16;-80;19;-88;-18;-11;-50;50;-64
1;-31;66;54;-13;-80;-78;-30;-68;37;36
0;82;-80;-2;-76;73;51;-21;-30;-42;91
0;-17;60;14;-4;9;-79;22;-60;-20;20
1;-17;-26;-3;82;87;-25;-61;92;-88;47
0;56;-46;-74;34;-90;87;-30;-43;86;-20
0;-86;-96;91;3;69;-31;-37;-71;-14;78
0;90;7;-27;-3;18;-62;-15;-85;52;-83
0;-77;-57;34;70;-57;-73;-57;-73;-22;-68
1;-55;-92;-8;89;-82;-10;-18;-49;67;-63
0;84;51;37;-91;-95;86;81;-50;-66;17
0;-62;2;93;-61;88;-77;84;-37;19;11
0;91;8;37;-72;-36;49;78;59;8;-49
0;82;-100;-99;73;100;-36;22;47;-29;1
1;32;-65;-14;-91;-88;-30;-91;-21;-64;33
0;62;-65;-8;-71;-44;57;-38;-28;-52;-36
1;34;10;31;80;-37;100;-36;-76;16;-93
0;43;-89;-65;74;-38;-88;97;79;-84;71
0;99;20;-45;-55;-5;49;2;-82;-94;-58
0;24;72;65;-26;19;-24;-7;-20;74;77
0;98;-35;19;-72;-16;-52;-35;26;37;85
0;49;78;63;14;10;54;26;49;-53;-32
0;-77;92;-51;31;-89;7;18;36;60;24
1;-38;-70;55;-75;30;-92;-92;-33;-8;-94
0;-10;-86;-96;-93;-86;-54;13;31;68;89
1;37;-27;83;14;63;-7;-72;-7;-26;-87
1;-46;39;-13;44;-64;-49;77;-74;59;91
0;84;-80;-44;-41;-66;-64;-54;-81;-34;-69
1;87;82;74;35;-20;81;95;-80;33;4
0;3;-45;49;-53;67;-95;63;-50;-55;37
0;6;80;-51;15;-90;66;-20;18;-34;-51
1;-86;-64;77;-26;-59;-96;36;29;-13;-47
0;4;76;58;-61;-6;96;-10;-15;36;-54
1;17;36;-30;24;-43;88;-80;24;-74;-21
0;1;-96;92;35;-8;-61;86;-46;3;18
1;-85;-40;59;-49;-16;-23;72;-27;29;-61
0;67;-55;55;-81;84;-89;-42;-70;-53;-32
1;48;75;21;67;29;-73;-85;-56;-75;37
1;-15;-88;44;74;38;93;64;-92;-30;18
0;-81;-53;-51;18;-35;-57;3;100;-84;41
0;24;-15;25;-98;-29;-77;3;90;-7;46
0;39;46;-98;-66;4;-70;7;89;60;100
0;59;-16;-78;22;-66;-50;-30;10;33;-82
1;-48;-19;-80;22;-14;26;6;99;-29;-75
0;-4;79;66;21;-37;31;-69;-97;-20;-80
0;11;77;-34;100;4;-52;-84;41;79;55
0;-87;-92;-63;-28;34;100;-87;11;-76;75
0;54;-12;-19;31;85;-85;-42;24;13;71
0;4;-36;10;-67;-49;-22;-49;-88;-54;19
0;-13;-87;57;-82;-86;-19;-25;4;-36;-53
1;-100;89;-9;-40;-4;-62;20;91;-39;20
0;-13;-100;-28;-36;58;69;-16;17;57;-58
0;30;-13;1;41;-94;-60;58;94;-4;-35
1;-69;92;86;-41;38;-46;-19;-73;-46;81
1;36;47;64;-33;75;22;5;-50;-79;-97
0;-92;25;21;6;49;8;-99;-71;65;-34
1;-89;-2;-89;51;1;-38;100;83;46;34
0;-79;-3;98;44;-15;-5;-41;68;7;-79
1;77;20;-52;50;20;24;-14;-52;-89;95
1;31;-83;21;-22;-28;-83;-59;-46;-50;47
1;87;83;94;-91;-44;57;-38;-69;94;38
0;-95;44;20;-39;-49;35;-1;50;-34;-96
1;99;46;14;-94;13;34;-4;-22;38;96
0;-89;-31;-42;-63;-22;-87;-81;-4;100;-54
1;-88;-86;-86;63;-40;-32;-44;-36;31;-90
0;80;77;77;14;-93;-49;-67;-74;77;-53
0;-83;-44;-64;28;-80;12;85;95;86;-20
0;-96;81;-5;-47;72;53;96;38;-4;59
0;23;43;31;-65;84;80;-94;-6;24;63
0;-15;19;8;-49;-22;-31;-11;-14;59;67
1;-84;-48;-83;-17;-2;25;0;-90;-74;14
0;100;25;73;2;-6;-49;97;45;87;13
1;-68;-58;83;60;-75;15;100;57;-20;73
0;74;94;46;-17;97;73;44;-56;49;-99
0;90;-16;-90;-33;-10;38;64;-91;-41;-21
1;-69;-26;-7;99;-61;-3;10;-14;77;76
0;54;58;-16;3;46;-19;48;-89;-30;53
0;-46;77;50;-27;12;-33;-24;76;99;-80
1;27;-62;-59;-71;27;30;3;-75;-99;-76
0;43;-41;-67;42;51;-34;13;35;-73;21
0;43;71;-27;92;-81;-3;-32;-63;60;-75
0;35;49;-29;-12;80;-54;55;19;-87;-74
1;55;-34;-65;-96;7;12;32;85;26;6
1;-38;-64;-9;-18;80;98;-66;-43;-69;44
0;-9;3;28;89;44;-16;-64;-34;-66;39
0;22;37;-48;87;-69;-96;40;-35;-16;47
0;0;83;-75;-32;-56;37;42;-28;-61;-88
1;93;-36;-93;-66;55;96;-39;-18;-58;-56
1;78;34;-13;62;-37;-29;78;88;-70;-39
1;100;-80;1;-1;-13;-97;-98;-80;86;-63
0;-19;-41;-88;38;7;68;-64;78;50;65
0;66;-80;80;-85;16;69;-8;89;89;10
0;74;43;49;39;-63;54;-52;-35;-2;27
0;-80;-18;-39;-44;-96;-57;-78;21;84;-41
1;-46;-70;100;-72;55;-85;67;-98;92;-10
1;-58;-38;-6;94;48;-27;60;81;-22;-94
0;23;85;67;-62;-77;-18;-47;42;29;81
0;-82;100;97;58;-96;20;48;91;-3;7
0;-42;-86;-40;34;18;11;68;70;44;0
0;51;-65;-85;37;81;-26;63;-34;84;-52
0;-70;31;52;31;85;11;92;-43;-81;-98
0;-74;43;74;-72;-51;-95;-15;5;79;-92
1;94;62;-18;95;-33;-20;-60;76;61;-44
0;-83;-51;8;-35;-28;39;69;82;7;36
1;-93;7;2;65;91;-60;92;-8;96;-54
1;86;28;-51;16;-48;81;64;39;30;72
0;-59;-88;-99;-94;92;-40;-63;93;82;-6
1;-10;-43;43;62;-18;58;-57;10;-31;22
1;-50;-39;73;-73;83;76;-99;-21;-13;-33
1;76;-54;-22;39;-84;-95;61;5;-39;6
1;-58;71;-92;28;-64;15;44;-12;91;5
1;31;18;67;0;-70;-7;-82;64;29;-9
1;-9;50;-77;-80;-25;92;-96;15;46;-34
1;-93;-9;89;-21;58;-29;-87;-24;43;-93
1;31;-7;-10;-22;36;-64;36;82;-87;-97
0;37;23;-31;62;-97;-9;71;65;-36;-5
0;0;-75;-97;94;-45;-93;35;12;-29;90
1;-40;-20;-71;-55;70;-82;-65;-34;-66;-85
1;67;10;34;25;10;77;-93;21;-3;70
0;51;50;64;40;89;50;-9;-40;41;-13
1;19;73;-83;-50;-44;-3;-74;14;11;1
1;-61;-29;83;16;62;-74;7;-68;-11;92
0;78;8;-26;-29;-68;52;-2;-53;95;28
1;-6;-18;57;-59;-87;89;-79;-24;-73;-14
1;15;8;71;-32;-37;-65;-15;-27;-21;-5
0;54;-35;-30;-13;28;64;-50;53;93;-76
0;-80;-40;1;89;-52;-53;-63;98;6;81
0;-6;59;-95;-64;-65;-42;-81;-27;47;57
1;33;-11;-38;83;-61;75;-77;-100;-64;23
1;69;41;-47;-49;41;-82;-86;23;4;-72
1;11;89;-69;-41;98;93;-41;-88;83;13
1;92;48;-34;-44;-81;6;-32;80;52;-12
0;-45;-15;-4;-11;46;-64;-100;92;12;36
1;60;38;94;-79;-4;-76;-28;50;-81;25
0;-46;-20;-88;38;-30;-17;68;7;-4;-25
1;87;-46;-88;-46;26;-75;40;-77;-86;34
0;27;81;-48;56;82;47;-83;95;-62;27
1;-30;35;6;28;-82;-80;15;92;-10;-100
1;38;31;-73;-67;47;11;78;-8;-8;-12
0;-56;-4;32;-77;34;-92;83;95;33;-14
0;39;-23;-52;-25;-88;89;58;37;19;90
0;98;-78;26;-77;41;66;27;-74;0;-12
1;49;-20;-25;-25;-2;1;79;12;-51;-23
0;-92;24;44;-84;3;79;69;-29;40;79
1;-78;-74;-92;75;38;-58;21;33;-24;-78
1;-73;-29;-100;65;66;-92;43;96;-72;98
0;-37;-52;35;70;19;-96;87;7;-31;30
0;-17;-68;88;-61;3;-13;-22;92;-22;-35
0;-10;-55;-66;-59;58;-23;88;87;92;94
1;5;12;0;48;-64;-25;-32;-1;-81;-46
1;99;62;-33;-49;-26;84;76;-27;78;-81
0;-72;-54;50;-98;82;-11;-46;16;35;-78
0;2;28;-98;27;47;36;97;-42;2;-13
0;86;37;-54;-26;53;53;-63;74;-5;11
0;91;99;-71;-97;21;-5;-96;80;39;-7
1;60;98;37;-3;-40;12;-1;16;-66;-34
0;38;45;-39;-40;100;-80;82;-23;0;9
1;-77;10;-49;35;-14;96;37;-97;89;-72
1;77;99;70;95;55;90;45;24;-3;-31
0;-55;-74;-80;48;-26;55;-20;59;-39;54
0;43;-96;99;52;-95;-88;-53;15;63;20
1;33;-4;80;-41;99;-70;-41;-41;2;49
0;73;-46;-98;-77;-21;-80;-12;92;38;47
0;-32;-30;62;15;-59;9;84;12;89;57
0;-45;-30;28;-77;49;18;-84;83;9;-68
0;-86;-22;-46;-40;-73;-37;-74;-29;72;67
1;99;-43;-53;-25;68;-18;96;30;68;-81
0;24;4;91;-96;-30;-31;50;-98;33;-60
0;-96;-46;76;-98;30;76;57;-98;32;23
0;74;-13;-20;-52;69;62;47;-77;94;59
0;-87;1;-87;-22;-15;-18;-8;-92;17;45
0;-33;31;-41;-30;-6;63;-83;66;-81;80
0;85;-73;-90;32;49;-29;-83;41;-14;35
1;50;62;-22;71;62;20;63;-94;27;-37
0;9;96;14;72;-68;-16;86;-93;-4;-38
0;-81;44;97;39;93;24;-33;-25;37;-9
0;2;32;4;-100;17;-26;59;-69;-94;11
0;-19;18;78;-49;50;57;69;34;-20;16
1;5;-47;-27;-13;-66;27;97;-93;-87;56
1;-61;18;-59;11;-91;-63;-72;83;2;48
1;-93;3;45;79;76;74;-72;96;71;-50
0;-75;1;-33;-6;-13;-38;19;-56;83;79
0;4;-3;74;-25;34;-75;-66;-14;4;-81
1;-7;-70;65;-28;-4;98;38;-88;-88;-24
0;64;55;27;-47;42;-83;77;97;34;-31
0;63;54;78;79;92;66;-49;-99;-93;93
0;83;55;-67;0;-57;-64;8;-13;37;-46
1;-57;22;54;74;36;-49;20;-16;1;71
1;38;-57;-78;34;-77;-36;-76;-96;-30;43
1;-94;27;-44;49;65;82;99;-80;-77;-84
1;-76;-67;9;22;-83;-75;21;-79;79;92
0;20;69;-11;28;68;-33;-56;35;-76;-25
0;-76;-17;-38;-77;-45;-73;90;-13;-45;5
0;-89;38;-31;-86;94;-14;44;-70;37;-69
1;-97;-76;96;-97;93;38;-79;-30;-2;60
0;-95;-2;94;45;-41;-27;15;92;84;82
0;-63;83;-74;-10;-36;-7;32;-4;-84;43
0;-99;-42;-46;-99;54;-73;-32;-53;-27;-85
0;3;28;-87;0;-25;13;-15;-32;20;-32
0;38;41;5;58;-83;-69;84;50;9;-81
0;-19;75;49;-3;-8;-52;-61;86;3;-89
0;-61;-50;-84;81;54;85;15;-78;81;47
0;-49;-50;-70;63;-14;79;-31;-41;0;-96
0;-62;84;-96;58;42;-46;-4;-24;3;-50
0;27;28;8;-3;74;-93;93;-31;-61;-40
1;-99;-46;-39;-92;5;48;-73;-80;-33;77
0;97;-13;-35;-15;42;65;-72;-90;50;47
0;72;99;64;-42;84;-15;-46;87;-92;24
0;-72;67;-87;57;-49;-23;-56;-70;-31;-52
0;-61;98;90;-63;63;-54;72;-35;17;-52
0;-46;75;-84;23;98;98;-12;-11;12;-30
1;-67;-30;-71;-66;20;48;73;67;60;37
1;-7;-17;2;-3;-3;32;63;25;72;83
0;-21;77;-17;48;-67;-21;-56;-31;81;92
0;-49;-76;10;19;-53;-91;14;-26;77;-83
1;53;-65;48;-73;-98;-23;43;33;47;-74
1;-100;72;31;-86;-34;55;59;-58;-81;-72
1;-53;82;-21;3;28;32;-30;23;-14;55
1;31;-42;-12;16;44;-16;-98;-76;65;23
0;-17;-54;81;7;-56;89;-19;-79;34;61
1;-77;49;35;-56;18;-42;-97;3;45;-29
0;-68;91;51;-76;87;77;6;-48;-41;-52
1;88;84;10;88;-95;-98;43;12;2;-26
0;-98;-97;81;87;-61;8;46;-88;-32;97
0;25;17;97;-64;11;-26;45;14;-20;-31
0;-23;-44;-30;90;94;21;11;-27;-3;34
1;-55;-56;-35;2;-27;-46;84;26;63;-89
1;-95;60;-52;-28;33;-52;79;78;-96;-79
1;-5;50;-47;-17;-79;-87;-98;-33;60;-58
0;-12;-80;70;-22;68;-87;-35;49;-67;57
1;87;71;69;-10;21;0;59;-61;51;-53
0;-64;-29;1;-25;-77;-13;43;-98;25;-87
0;73;14;-48;-5;-15;10;45;36;60;-77
1;58;-20;27;73;96;-1;-52;71;85;40
0;-6;35;63;15;-49;14;-5;-67;11;-54
1;-22;12;-21;-35;88;-52;83;97;-14;-3
1;-37;-90;20;15;-46;-59;-25;-45;59;49
1;93;33;51;-4;16;26;33;81;-38;43
1;79;-34;-58;-37;-41;76;98;42;28;-92
1;-73;10;72;-8;35;7;-61;71;56;85
0;-62;54;-18;-50;0;9;-71;71;-88;-49
0;0;-12;32;-26;-81;-57;18;-23;5;-92
1;-64;-35;80;-96;37;53;-64;45;-17;39
1;-5;-9;-3;10;44;-10;31;-29;-60;70
1;-53;7;-53;-17;-59;74;47;16;-40;90
1;-49;-88;60;-56;-31;25;8;-54;-77;62
0;87;-60;84;7;13;-34;-63;-59;-19;64
1;-23;21;-65;-9;-51;77;-90;66;84;57
1;30;-88;2;74;-59;27;-38;79;-66;60
0;-55;42;55;-6;55;70;-92;71;-62;-59
0;79;54;-57;-88;-3;-25;93;-95;-82;-37
1;-44;1;-65;98;45;65;-86;10;87;-39
0;-65;-61;9;-48;9;-9;-30;100;-52;65
1;-46;-32;-21;4;6;53;-16;-53;79;-23
0;-31;22;41;-67;-82;-81;26;32;26;-77
0;20;29;37;-15;89;58;-82;29;-75;69
0;50;50;-100;46;60;-82;20;-92;-3;-9
1;-76;67;96;-15;-36;4;-72;-67;96;-47
0;44;-85;-54;74;5;-41;37;65;-17;-64
1;100;-81;-48;-88;-70;-47;-55;-11;6;-62
1;4;21;-87;-5;-98;37;-43;92;11;99
0;-11;-36;73;62;-78;66;-92;4;-76;-8
0;77;6;-2;42;74;-42;28;40;21;20
1;-37;-16;-41;-31;-86;-89;-32;-46;79;63
0;-62;-77;34;-14;28;30;55;25;-79;72
1;28;2;-5;16;-23;32;80;-31;-92;-32
1;55;-56;-15;-13;-52;57;-66;32;13;77
1;-86;70;99;-45;71;95;46;-49;-97;-77
0;-87;41;-10;100;-89;-44;-57;-17;79;54
0;16;18;-31;88;-26;-5;-29;-53;-85;26
0;19;78;76;4;-87;-98;-67;77;88;-46
1;38;-8;4;-88;-67;-39;-67;-64;51;83
0;-9;23;-1;-85;88;28;-84;-2;-96;-17
0;-31;-23;91;45;-78;-80;36;46;33;-64
0;77;-30;0;-90;77;-51;25;11;-55;-43
0;-80;53;24;-6;60;25;94;-56;24;-85
0;13;24;71;80;-19;85;91;-40;17;14
1;45;94;76;-55;-99;-58;-56;59;13;93
1;98;49;11;75;-17;11;-47;-23;-42;27
0;-38;-80;33;-36;26;14;-65;-88;72;99
1;2;-28;61;-8;-87;-68;15;62;-91;28
0;-34;-4;25;-81;-62;-68;-90;92;27;65
0;-85;4;-98;71;66;49;86;-81;1;8
0;-5;91;-76;-36;-37;-15;-44;94;93;-77
0;92;-31;97;-18;99;58;-54;-38;-73;3
1;-34;-93;43;66;-67;-23;-78;66;34;92
0;48;-72;-21;-7;-35;20;91;-23;-51;75
1;16;-26;-55;-87;-95;-35;91;98;-92;-62
0;51;-36;36;4;-24;50;32;42;-2;-54
0;30;-4;-97;29;-41;-92;-61;-23;27;80
0;1;95;-28;56;-8;-100;-25;44;18;11
1;-63;-46;-24;-85;-48;-33;-43;-14;-90;32
1;-84;12;49;-1;-24;58;-42;56;-36;53
1;85;12;-53;68;-19;-53;17;97;78;96
0;40;-85;-62;9;68;-37;-78;-52;91;-70
0;-89;-42;-15;92;45;44;-75;-97;-71;-53
0;71;74;-10;-26;42;86;-71;32;-85;93
1;-30;64;-72;25;100;7;87;-43;45;-27
0;42;44;13;9;-95;74;-39;19;9;57
0;-39;88;-2;29;-94;-15;-19;44;5;66
1;-45;1;-51;-98;45;-31;-40;-36;-32;-87
1;-52;88;8;-94;-10;71;-96;-64;-96;37
1;58;-15;40;18;2;88;64;-63;-86;51
1;71;-96;61;-12;30;15;-24;-49;27;13
0;-97;-53;27;66;85;51;12;53;42;46
0;-58;-72;-13;79;85;52;73;-56;24;-16
0;-3;-26;-56;-51;-65;-11;57;-78;-22;-51
1;-14;56;-16;-85;-49;-26;69;31;70;-15
0;-2;35;-79;-26;-33;-43;64;-30;1;-9
1;-58;40;36;-54;94;22;-1;29;1;54
0;83;-83;-51;-80;-69;-29;1;-97;36;57
0;81;-41;-65;42;-69;-42;-29;-29;-61;95
1;-41;45;24;51;-84;-33;-64;55;-63;-48
1;-58;15;-70;4;-59;77;71;3;-84;-20
1;45;-52;-44;20;-69;55;-53;-1;-83;-34
1;24;-39;32;79;-77;68;69;58;74;-92
1;42;1;24;-70;-1;-72;82;98;100;22
1;97;57;28;47;-26;97;97;-96;34;25
1;18;-100;-68;88;-84;50;39;-14;84;87
1;81;-7;-16;80;-39;-92;-83;-46;2;-9
0;73;65;-93;96;-92;41;-3;-72;-88;6
0;-20;68;14;47;-21;95;-66;-27;56;-71
1;65;-36;65;-61;-98;-7;65;-4;63;-55
1;3;-32;-33;-44;-78;68;28;26;0;-60
1;-94;94;46;-42;86;-80;17;53;-43;-80
1;-2;-11;-88;-98;-13;-43;-2;-36;39;1
1;47;-29;30;-17;-26;61;-25;-36;-44;15
1;-15;4;-18;-65;56;-84;-94;89;75;-26
0;4;18;25;-45;-99;-44;-100;41;54;42
0;75;6;-54;96;14;-55;-36;61;65;47
0;-11;-9;-57;92;-92;-26;94;81;-9;-47
1;41;86;-8;47;80;-14;85;52;86;6
0;-35;-42;63;8;-26;93;30;53;59;81
0;-58;20;52;-93;-77;54;64;-78;-22;69
0;-97;-98;-27;94;26;-100;70;38;76;-17
0;25;-100;91;-49;-55;-57;-37;10;88;-22
0;-39;12;-8;-77;67;-44;6;-10;56;-92
1;46;-91;25;-59;-57;10;57;-17;-6;-55
0;44;-85;36;-21;-69;80;-44;-61;-68;-15
0;28;15;42;48;-40;-51;12;-88;69;74
0;-1;-36;52;56;86;-84;-86;-98;33;23
1;-25;-34;-94;1;67;74;65;-40;9;28
1;46;100;50;-46;-31;-33;-38;-52;-2;-11
0;81;81;-77;62;91;-25;95;-48;61;1
1;-56;13;-48;97;-77;-13;87;-14;25;-10
1;-99;-94;8;97;-25;43;-16;50;73;-50
0;93;42;73;-46;29;93;75;-33;18;-48
0;37;-71;98;53;28;6;22;69;-2;23
1;-29;84;-78;-81;-61;-15;58;48;30;87
0;4;-100;39;80;-13;55;81;32;-93;16
0;77;-51;-35;-58;12;19;-69;35;-89;56
1;50;95;-24;68;-71;19;52;100;29;-1
1;34;66;-89;85;-39;-42;57;-95;-50;-14
0;100;38;93;-99;-11;-19;50;52;60;-21
0;64;-7;10;-70;-33;-16;9;21;45;18
1;92;29;-58;-69;-7;-1;87;49;-20;93
0;-29;-12;16;-81;-19;8;-34;61;32;99
1;58;-4;-37;-12;87;-50;45;69;0;-68
0;40;-94;18;-42;56;16;28;-66;-8;1
0;72;-70;58;77;32;30;-27;-28;-36;67
0;42;89;70;64;27;-98;-46;92;84;90
0;-11;-14;-13;1;-90;-78;-26;-33;-63;24
0;-16;5;91;-33;10;-14;-1;-64;90;-20
0;-53;38;-67;-32;4;53;-64;-93;40;-14
0;-2;-8;46;-39;90;-15;61;59;15;21
0;-65;-74;72;2;13;90;-86;-76;80;27
1;-48;1;65;48;-60;14;25;61;60;12
0;91;-30;-46;-97;44;-19;-49;-13;-43;86
1;8;-64;42;-91;-100;-42;67;-48;98;-79
1;82;54;-41;9;18;-54;-35;-32;57;52
1;25;21;1;42;50;-3;-9;69;-64;23
0;0;33;91;-52;-3;33;8;58;-68;-94
0;12;31;48;-100;50;-11;-82;-62;-25;33
0;0;14;42;-41;-23;43;-62;97;-81;33
0;45;-95;18;21;4;-79;71;57;-15;-57
1;85;30;-24;-12;-53;76;37;36;88;-100
1;57;-98;-9;-40;83;-28;-40;63;-6;-31
1;-93;-99;84;20;-53;-50;10;35;-79;89
0;-94;-77;74;51;-36;-73;-85;19;-72;-28
0;-57;-44;-71;-92;62;-24;-34;-12;14;-84
0;-1;8;-64;-2;-99;-90;-1;58;-31;44
0;-35;8;4;57;-33;3;-8;24;95;81
0;-1;90;-54;-81;-7;97;-60;-27;4;-32
0;65;70;-99;-60;1;28;21;60;31;99
0;35;-78;4;90;78;-49;55;87;-42;94
0;-63;68;44;-71;-72;-9;57;-76;-23;-14
1;32;51;22;-12;49;58;24;-46;-95;68
1;57;-53;-54;21;9;-75;-64;-70;20;-62
0;13;56;4;65;28;-89;-87;10;97;100
1;90;-28;-47;-74;-2;92;-100;94;-14;-73
1;2;29;-26;59;15;23;-75;-87;19;-49
1;-58;-83;20;46;-73;-79;6;-40;8;-87
1;-71;-29;-50;-50;-60;48;3;60;-95;91
1;-60;-71;57;4;-57;72;-44;72;25;83
1;-5;64;39;95;-93;41;-89;-72;40;-38
0;-44;75;-78;-56;20;-54;-50;-10;-23;-97
0;30;50;18;79;53;-43;50;-23;33;-39
1;67;-90;-38;14;-68;-100;-38;16;54;74
1;-66;-1;73;57;-42;1;6;17;-48;32
1;-8;-82;68;-40;-47;67;-91;-43;-100;-54
0;77;-21;-10;87;4;-52;30;-31;-15;-67
1;-25;64;-77;82;-39;8;-82;93;92;-34
0;10;-84;-93;56;-81;92;21;74;-8;-56
1;19;53;-27;7;10;-27;-43;50;92;28
0;65;-85;-71;-20;-89;-30;-34;-10;65;-31
1;-60;81;7;54;-92;100;34;-46;-41;-42
0;0;-1;4;-59;-74;95;-31;87;27;-28
0;95;51;-83;5;-51;51;-29;55;65;15
0;15;31;38;-4;2;78;-63;-5;43;22
0;31;58;-17;-18;-46;51;-75;-68;76;4
0;-93;-8;-40;-87;-32;-5;32;-77;-49;-77
0;-33;-30;-35;-15;15;-84;55;52;-16;75
0;-72;84;64;44;-18;-85;-7;-61;8;28
1;-88;-14;9;-91;-39;-51;35;-100;-69;40
1;-71;-72;15;-13;99;79;66;-75;-61;-36
0;68;-52;87;-37;6;-27;-38;-42;17;87
0;-44;-59;-93;64;53;88;37;87;-16;-49
1;-7;-12;56;86;34;57;77;5;-49;38
0;-25;-97;-100;35;30;-58;-52;-54;-35;97
0;-14;61;43;-77;-12;-81;-49;87;56;-4
0;78;22;-50;-53;45;62;-20;94;-45;23
1;-82;31;-55;-29;-75;-89;-56;-100;61;-81
0;-44;-90;-6;-49;99;51;26;36;-61;5
0;-100;-80;-40;-83;-4;-28;29;84;-77;21
1;19;33;-73;-18;-46;31;-51;91;-56;-6
0;95;66;-74;44;50;35;71;-4;88;-90
1;7;-77;46;-26;88;-84;-85;45;0;26
1;-36;88;31;-8;87;80;-95;-31;20;90
0;0;-53;-2;59;-3;94;83;-93;12;55
0;87;-85;21;-74;14;63;-1;10;36;13
1;69;21;54;90;50;67;-7;-70;-65;-96
0;16;-5;-69;49;-82;42;40;2;51;-95
1;5;99;-99;0;88;-18;-10;62;-79;72
0;44;-91;-63;-43;28;17;-100;-55;-9;82
1;-12;62;-21;35;23;-14;16;98;-95;-50
1;94;31;-9;-75;51;53;-37;-17;-63;-78
0;17;16;-4;23;-68;-61;35;6;20;-55
